ticker,date,our_close,fyers_close,diff_pct,status
SENORES,2014-01-09,,,,NO_OUR_DATA
SENSEXADD,2014-01-09,,,,NO_OUR_DATA
SENSEXAXIS,2014-01-09,,,,NO_OUR_DATA
SENSEXBETA,2014-01-09,,,,NO_OUR_DATA
SENSEXETF,2014-01-09,,,,NO_OUR_DATA
SENSEXIETF,2014-01-09,,,,NO_OUR_DATA
SEPC,2014-01-09,,,,NO_OUR_DATA
SERVOTECH,2014-01-09,,,,NO_OUR_DATA
SESHAPAPER,2014-01-09,38.6,38.6,0.0,OK
SETF10GILT,2014-01-09,,,,NO_OUR_DATA
SETFGOLD,2014-01-09,,,,NO_OUR_DATA
SETFNIF50,2014-01-09,,,,NO_OUR_DATA
SETFNIFBK,2014-01-09,,,,NO_OUR_DATA
SETFNN50,2014-01-09,,,,NO_OUR_DATA
SETL,2014-01-09,,,,NO_OUR_DATA
SFL,2014-01-09,,,,NO_OUR_DATA
SGFIN,2014-01-09,,,,NO_OUR_DATA
SGIL,2014-01-09,,,,NO_OUR_DATA
SGL,2014-01-09,,,,NO_OUR_DATA
SGMART,2014-01-09,,,,NO_OUR_DATA
SHADOWFAX,2014-01-09,,,,NO_OUR_DATA
SHAH,2014-01-09,,,,NO_OUR_DATA
SHAHALLOYS,2014-01-09,,,,NO_OUR_DATA
SHAILY,2014-01-09,,,,NO_OUR_DATA
SHAKTIPUMP,2014-01-09,14.23,14.23,0.035,OK
SHALBY,2014-01-09,,,,NO_OUR_DATA
SHALPAINTS,2014-01-09,,,,NO_OUR_DATA
SHANTI,2014-01-09,,,,NO_OUR_DATA
SHANTIGEAR,2014-01-09,65.7,65.7,0.0,OK
SHANTIGOLD,2014-01-09,,,,NO_OUR_DATA
SHARDACROP,2014-01-09,,,,NO_OUR_DATA
SHARDAMOTR,2014-01-09,,,,NO_OUR_DATA
SHARDUL,2014-01-09,,,,NO_OUR_DATA
SHAREINDIA,2014-01-09,,,,NO_OUR_DATA
SHARIABEES,2014-01-09,,,,NO_OUR_DATA
SHBAJRG,2014-01-09,,,,NO_OUR_DATA
SHILCTECH,2014-01-09,,,,NO_OUR_DATA
SHILPAMED,2014-01-09,35.78,71.55,50.0,MISMATCH
SHINDL,2014-01-09,,,,NO_OUR_DATA
SHIVATEX,2014-01-09,,,,NO_OUR_DATA
SHIVAUM,2014-01-09,,,,NO_OUR_DATA
SHK,2014-01-09,,,,NO_OUR_DATA
SHOPERSTOP,2014-01-09,407.1,385.42,5.625,MISMATCH
SHRADHA,2014-01-09,,,,NO_OUR_DATA
SHREDIGCEM,2014-01-09,,,,NO_OUR_DATA
SHREECEM,2014-01-09,4283.55,4484.45,4.48,MISMATCH
SHREEJISPG,2014-01-09,,,,NO_OUR_DATA
SHREEPUSHK,2014-01-09,,,,NO_OUR_DATA
SHREERAMA,2014-01-09,8.95,7.85,14.013,MISMATCH
SHREYANIND,2014-01-09,,,,NO_OUR_DATA
SHRIKRISH,2014-01-09,,,,NO_OUR_DATA
SHRINGARMS,2014-01-09,,,,NO_OUR_DATA
SHRIPISTON,2014-01-09,,,,NO_OUR_DATA
SHRIRAMFIN,2014-01-09,,,,NO_OUR_DATA
SHRIRAMPPS,2014-01-09,,,,NO_OUR_DATA
SHYAMMETL,2014-01-09,,,,NO_OUR_DATA
SICAGEN,2014-01-09,,,,NO_OUR_DATA
SICALLOG,2014-01-09,,,,NO_OUR_DATA
SIEMENS,2014-01-09,570.7,302.61,88.591,MISMATCH
SIGIND,2014-01-09,,,,NO_OUR_DATA
SIGMA,2014-01-09,,,,NO_OUR_DATA
SIGNATURE,2014-01-09,,,,NO_OUR_DATA
SIGNPOST,2014-01-09,,,,NO_OUR_DATA
SIKA,2014-01-09,,,,NO_OUR_DATA
SIKKO,2014-01-09,,,,NO_OUR_DATA
SIL,2014-01-09,,,,NO_OUR_DATA
SILGO,2014-01-09,,,,NO_OUR_DATA
SILINV,2014-01-09,,,,NO_OUR_DATA
SILLYMONKS,2014-01-09,,,,NO_OUR_DATA
SILVER,2014-01-09,,,,NO_OUR_DATA
SILVER1,2014-01-09,,,,NO_OUR_DATA
SILVER360,2014-01-09,,,,NO_OUR_DATA
SILVERADD,2014-01-09,,,,NO_OUR_DATA
SILVERAG,2014-01-09,,,,NO_OUR_DATA
SILVERAXIS,2014-01-09,,,,NO_OUR_DATA
SILVERBEES,2014-01-09,,,,NO_OUR_DATA
SILVERBETA,2014-01-09,,,,NO_OUR_DATA
SILVERBND,2014-01-09,,,,NO_OUR_DATA
SILVERCASE,2014-01-09,,,,NO_OUR_DATA
SILVERIETF,2014-01-09,,,,NO_OUR_DATA
SILVERTUC,2014-01-09,,,,NO_OUR_DATA
SIMPLEXINF,2014-01-09,100.3,100.3,0.0,OK
SINCLAIR,2014-01-09,,,,NO_OUR_DATA
SINDHUTRAD,2014-01-09,,,,NO_OUR_DATA
SINGERIND,2014-01-09,,,,NO_OUR_DATA
SINTERCOM,2014-01-09,,,,NO_OUR_DATA
SIRCA,2014-01-09,,,,NO_OUR_DATA
SIS,2014-01-09,,,,NO_OUR_DATA
SIYSIL,2014-01-09,55.89,55.89,0.0,OK
SJS,2014-01-09,,,,NO_OUR_DATA
SJVN,2014-01-09,12.92,20.75,37.737,MISMATCH
SKFINDIA,2014-01-09,649.1,318.16,104.016,MISMATCH
SKFINDUS,2014-01-09,,,,NO_OUR_DATA
SKIPPER,2014-01-09,,,,NO_OUR_DATA
SKMEGGPROD,2014-01-09,,,,NO_OUR_DATA
SKYGOLD,2014-01-09,,,,NO_OUR_DATA
SMALL250,2014-01-09,,,,NO_OUR_DATA
SMALLADD,2014-01-09,,,,NO_OUR_DATA
SMALLCAP,2014-01-09,,,,NO_OUR_DATA
SMALLGROWW,2014-01-09,,,,NO_OUR_DATA
SMALLIETF,2014-01-09,,,,NO_OUR_DATA
SMARTWORKS,2014-01-09,,,,NO_OUR_DATA
SMCGLOBAL,2014-01-09,,,,NO_OUR_DATA
SML100CASE,2014-01-09,,,,NO_OUR_DATA
SMLMAH,2014-01-09,,,,NO_OUR_DATA
SMLT,2014-01-09,,,,NO_OUR_DATA
SMSPHARMA,2014-01-09,19.0,19,0.0,OK
SNOWMAN,2014-01-09,,,,NO_OUR_DATA
SNXT30BEES,2014-01-09,,,,NO_OUR_DATA
SNXT50BETA,2014-01-09,,,,NO_OUR_DATA
SOBHA,2014-01-09,294.52,299.4,1.631,MISMATCH
SOLARA,2014-01-09,,,,NO_OUR_DATA
SOLARINDS,2014-01-09,886.79,179.65,393.622,MISMATCH
SOLARWORLD,2014-01-09,,,,NO_OUR_DATA
SOLEX,2014-01-09,,,,NO_OUR_DATA
SOMANYCERA,2014-01-09,118.25,118.25,0.0,OK
SOMATEX,2014-01-09,,,,NO_OUR_DATA
SOMICONVEY,2014-01-09,,,,NO_OUR_DATA
SONACOMS,2014-01-09,,,,NO_OUR_DATA
SONAL,2014-01-09,,,,NO_OUR_DATA
SONAMLTD,2014-01-09,,,,NO_OUR_DATA
SONATSOFTW,2014-01-09,12.97,16.74,22.543,MISMATCH
SOTL,2014-01-09,425.1,85.02,400.0,MISMATCH
SOUTHBANK,2014-01-09,20.4,16.96,20.283,MISMATCH
SOUTHWEST,2014-01-09,,,,NO_OUR_DATA
SPAL,2014-01-09,,,,NO_OUR_DATA
SPANDANA,2014-01-09,,,,NO_OUR_DATA
SPARC,2014-01-09,163.9,162.79,0.682,OK
SPCENET,2014-01-09,,,,NO_OUR_DATA
SPECIALITY,2014-01-09,125.15,125.15,0.0,OK
SPECTRUM,2014-01-09,,,,NO_OUR_DATA
SPENCERS,2014-01-09,,,,NO_OUR_DATA
SPIC,2014-01-09,12.9,12.9,0.0,OK
SPLIL,2014-01-09,8.1,8.1,0.0,OK
SPLPETRO,2014-01-09,,,,NO_OUR_DATA
SPMLINFRA,2014-01-09,30.85,30.85,0.0,OK
SPORTKING,2014-01-09,,,,NO_OUR_DATA
SRD,2014-01-09,,,,NO_OUR_DATA
SREEL,2014-01-09,302.0,302,0.0,OK
SRF,2014-01-09,39.6,43.57,9.106,MISMATCH
SRGHFL,2014-01-09,,,,NO_OUR_DATA
SRHHYPOLTD,2014-01-09,,,,NO_OUR_DATA
SRM,2014-01-09,,,,NO_OUR_DATA
SRTL,2014-01-09,,,,NO_OUR_DATA
SSDL,2014-01-09,,,,NO_OUR_DATA
SSWL,2014-01-09,27.66,13.83,100.0,MISMATCH
STALLION,2014-01-09,,,,NO_OUR_DATA
STANLEY,2014-01-09,,,,NO_OUR_DATA
STAR,2014-01-09,363.25,363.25,0.0,OK
STARCEMENT,2014-01-09,,,,NO_OUR_DATA
STARHEALTH,2014-01-09,,,,NO_OUR_DATA
STARPAPER,2014-01-09,,,,NO_OUR_DATA
STARTECK,2014-01-09,,,,NO_OUR_DATA
STCINDIA,2014-01-09,168.35,168.35,0.0,OK
STEELCAS,2014-01-09,,,,NO_OUR_DATA
STEELCITY,2014-01-09,,,,NO_OUR_DATA
STEELXIND,2014-01-09,,,,NO_OUR_DATA
STEL,2014-01-09,,,,NO_OUR_DATA
STOVEKRAFT,2014-01-09,,,,NO_OUR_DATA
STUDDS,2014-01-09,,,,NO_OUR_DATA
STYL,2014-01-09,,,,NO_OUR_DATA
STYLAMIND,2014-01-09,,,,NO_OUR_DATA
STYRENIX,2014-01-09,,,,NO_OUR_DATA
SUBROS,2014-01-09,26.4,26.4,0.0,OK
SUDARCOLOR,2014-01-09,,,,NO_OUR_DATA
SUDARSCHEM,2014-01-09,40.5,40.5,0.0,OK
SUDEEPPHRM,2014-01-09,,,,NO_OUR_DATA
SUKHJITS,2014-01-09,,,,NO_OUR_DATA
SULA,2014-01-09,,,,NO_OUR_DATA
SUMEETINDS,2014-01-09,22.5,2.87,683.972,MISMATCH
SUMICHEM,2014-01-09,,,,NO_OUR_DATA
SUMMITSEC,2014-01-09,89.0,89,0.0,OK
SUNCLAY,2014-01-09,,,,NO_OUR_DATA
SUNDARAM,2014-01-09,19.45,19.45,0.0,OK
SUNDARMFIN,2014-01-09,555.57,588.35,5.572,MISMATCH
SUNDRMFAST,2014-01-09,46.25,46.25,0.0,OK
SUNDROP,2014-01-09,,,,NO_OUR_DATA
SUNFLAG,2014-01-09,16.0,16,0.0,OK
SUNPHARMA,2014-01-09,569.86,607,6.119,MISMATCH
SUNTECK,2014-01-09,141.22,141.23,0.004,OK
SUNTV,2014-01-09,266.89,371.55,28.17,MISMATCH
SUPERHOUSE,2014-01-09,,,,NO_OUR_DATA
SUPRAJIT,2014-01-09,54.0,54,0.0,OK
SUPREME,2014-01-09,,,,NO_OUR_DATA
SUPREMEIND,2014-01-09,398.95,431,7.437,MISMATCH
SUPREMEINF,2014-01-09,,,,NO_OUR_DATA
SUPRIYA,2014-01-09,,,,NO_OUR_DATA
SURAJEST,2014-01-09,,,,NO_OUR_DATA
SURAJLTD,2014-01-09,,,,NO_OUR_DATA
SURAKSHA,2014-01-09,,,,NO_OUR_DATA
SURANASOL,2014-01-09,,,,NO_OUR_DATA
SURANAT&P,2014-01-09,15.5,3.1,400.0,MISMATCH
SURYALA,2014-01-09,,,,NO_OUR_DATA
SURYALAXMI,2014-01-09,49.3,49.3,0.0,OK
SURYAROSNI,2014-01-09,9.55,19.1,50.0,MISMATCH
SURYODAY,2014-01-09,,,,NO_OUR_DATA
SUVEN,2014-01-09,77.55,71.09,9.087,MISMATCH
SUVIDHAA,2014-01-09,,,,NO_OUR_DATA
SUYOG,2014-01-09,,,,NO_OUR_DATA
SUZLON,2014-01-09,11.45,10.01,14.386,MISMATCH
SWANCORP,2014-01-09,,,,NO_OUR_DATA
SWARAJENG,2014-01-09,604.94,621.6,2.681,MISMATCH
SWELECTES,2014-01-09,183.9,122.6,50.0,MISMATCH
SWIGGY,2014-01-09,,,,NO_OUR_DATA
SWSOLAR,2014-01-09,,,,NO_OUR_DATA
SYMPHONY,2014-01-09,199.1,199.1,0.0,OK
SYNCOMF,2014-01-09,,,,NO_OUR_DATA
SYNGENE,2014-01-09,,,,NO_OUR_DATA
SYRMA,2014-01-09,,,,NO_OUR_DATA
TAALTECH,2014-01-09,,,,NO_OUR_DATA
TAINWALCHM,2014-01-09,,,,NO_OUR_DATA
TAJGVK,2014-01-09,62.95,62.95,0.0,OK
TALBROAUTO,2014-01-09,7.96,7.96,0.0,OK
TANLA,2014-01-09,5.55,5.55,0.0,OK
TARACHAND,2014-01-09,,,,NO_OUR_DATA
TARAPUR,2014-01-09,,,,NO_OUR_DATA
TARC,2014-01-09,,,,NO_OUR_DATA
TARIL,2014-01-09,,,,NO_OUR_DATA
TARMAT,2014-01-09,7.55,7.55,0.0,OK
TARSONS,2014-01-09,,,,NO_OUR_DATA
TASTYBITE,2014-01-09,,,,NO_OUR_DATA
TATACAP,2014-01-09,,,,NO_OUR_DATA
TATACHEM,2014-01-09,257.83,268.45,3.956,MISMATCH
TATACOMM,2014-01-09,288.32,303.1,4.875,MISMATCH
TATACONSUM,2014-01-09,,,,NO_OUR_DATA
TATAELXSI,2014-01-09,191.07,196.7,2.861,MISMATCH
TATAGOLD,2014-01-09,,,,NO_OUR_DATA
TATAINVEST,2014-01-09,37.07,40.42,8.295,MISMATCH
TATAPOWER,2014-01-09,75.71,78.41,3.439,MISMATCH
TATASTEEL,2014-01-09,35.75,39.07,8.492,MISMATCH
TATATECH,2014-01-09,,,,NO_OUR_DATA
TATSILV,2014-01-09,,,,NO_OUR_DATA
TATVA,2014-01-09,,,,NO_OUR_DATA
TBOTEK,2014-01-09,,,,NO_OUR_DATA
TBZ,2014-01-09,134.3,134.3,0.0,OK
TCC,2014-01-09,,,,NO_OUR_DATA
TCI,2014-01-09,94.35,51.28,83.99,MISMATCH
TCIEXP,2014-01-09,,,,NO_OUR_DATA
TCPLPACK,2014-01-09,,,,NO_OUR_DATA
TCS,2014-01-09,1902.82,1120.97,69.748,MISMATCH
TDPOWERSYS,2014-01-09,46.0,46,0.0,OK
TEAMGTY,2014-01-09,,,,NO_OUR_DATA
TEAMLEASE,2014-01-09,,,,NO_OUR_DATA
TECH,2014-01-09,,,,NO_OUR_DATA
TECHM,2014-01-09,400.19,457.26,12.482,MISMATCH
TECHNOE,2014-01-09,,,,NO_OUR_DATA
TECHNVISN,2014-01-09,,,,NO_OUR_DATA
TECILCHEM,2014-01-09,,,,NO_OUR_DATA
TEGA,2014-01-09,,,,NO_OUR_DATA
TEJASNET,2014-01-09,,,,NO_OUR_DATA
TEMBO,2014-01-09,,,,NO_OUR_DATA
TENNIND,2014-01-09,,,,NO_OUR_DATA
TERASOFT,2014-01-09,,,,NO_OUR_DATA
TEXINFRA,2014-01-09,24.75,24.75,0.0,OK
TEXMOPIPES,2014-01-09,7.0,7,0.0,OK
TEXRAIL,2014-01-09,44.05,43.67,0.87,OK
TFCILTD,2014-01-09,4.78,4.78,0.0,OK
TFL,2014-01-09,,,,NO_OUR_DATA
TGBHOTELS,2014-01-09,62.15,62.15,0.0,OK
THAKDEV,2014-01-09,,,,NO_OUR_DATA
THANGAMAYL,2014-01-09,154.9,75.04,106.423,MISMATCH
THEINVEST,2014-01-09,,,,NO_OUR_DATA
THEJO,2014-01-09,,,,NO_OUR_DATA
THELEELA,2014-01-09,,,,NO_OUR_DATA
THEMISMED,2014-01-09,,,,NO_OUR_DATA
THERMAX,2014-01-09,670.34,692.65,3.22,MISMATCH
THOMASCOOK,2014-01-09,81.45,81.45,0.0,OK
THOMASCOTT,2014-01-09,,,,NO_OUR_DATA
THYROCARE,2014-01-09,,,,NO_OUR_DATA
TI,2014-01-09,55.65,55.65,0.0,OK
TICL,2014-01-09,,,,NO_OUR_DATA
TIIL,2014-01-09,111.65,111.65,0.0,OK
TIINDIA,2014-01-09,,,,NO_OUR_DATA
TIJARIA,2014-01-09,,,,NO_OUR_DATA
TIL,2014-01-09,138.1,37.5,268.267,MISMATCH
TIMETECHNO,2014-01-09,37.4,18.7,100.0,MISMATCH
TIMEX,2014-01-09,,,,NO_OUR_DATA
TIMKEN,2014-01-09,159.91,162.9,1.833,MISMATCH
TINNARUBR,2014-01-09,,,,NO_OUR_DATA
TIPSFILMS,2014-01-09,,,,NO_OUR_DATA
TIPSMUSIC,2014-01-09,,,,NO_OUR_DATA
TIRUMALCHM,2014-01-09,9.97,9.97,0.05,OK
TIRUPATIFL,2014-01-09,,,,NO_OUR_DATA
TITAGARH,2014-01-09,,,,NO_OUR_DATA
TITAN,2014-01-09,220.68,223.85,1.415,MISMATCH
TMB,2014-01-09,,,,NO_OUR_DATA
TMCV,2014-01-09,,,,NO_OUR_DATA
TMPV,2014-01-09,,,,NO_OUR_DATA
TNIDETF,2014-01-09,,,,NO_OUR_DATA
TNPETRO,2014-01-09,8.35,8.35,0.0,OK
TNPL,2014-01-09,133.95,133.95,0.0,OK
TNTELE,2014-01-09,,,,NO_OUR_DATA
TOLINS,2014-01-09,,,,NO_OUR_DATA
TOP100CASE,2014-01-09,,,,NO_OUR_DATA
TOP10ADD,2014-01-09,,,,NO_OUR_DATA
TOP15IETF,2014-01-09,,,,NO_OUR_DATA
TOP20,2014-01-09,,,,NO_OUR_DATA
TORNTPHARM,2014-01-09,200.73,233.15,13.903,MISMATCH
TORNTPOWER,2014-01-09,89.94,110.6,18.68,MISMATCH
TOTAL,2014-01-09,,,,NO_OUR_DATA
TOUCHWOOD,2014-01-09,,,,NO_OUR_DATA
TPHQ,2014-01-09,,,,NO_OUR_DATA
TPLPLASTEH,2014-01-09,,,,NO_OUR_DATA
TRACXN,2014-01-09,,,,NO_OUR_DATA
TRANSPEK,2014-01-09,,,,NO_OUR_DATA
TRANSRAILL,2014-01-09,,,,NO_OUR_DATA
TRAVELFOOD,2014-01-09,,,,NO_OUR_DATA
TREEHOUSE,2014-01-09,239.55,239.55,0.0,OK
TREJHARA,2014-01-09,,,,NO_OUR_DATA
TREL,2014-01-09,,,,NO_OUR_DATA
TRENT,2014-01-09,75.73,76.68,1.234,MISMATCH
TRF,2014-01-09,128.35,128.35,0.0,OK
TRIDENT,2014-01-09,1.22,1.56,21.654,MISMATCH
TRIGYN,2014-01-09,22.55,22.55,0.0,OK
TRITURBINE,2014-01-09,53.98,57.95,6.856,MISMATCH
TRIVENI,2014-01-09,14.65,14.65,0.0,OK
TRU,2014-01-09,,,,NO_OUR_DATA
TRUALT,2014-01-09,,,,NO_OUR_DATA
TSFINV,2014-01-09,,,,NO_OUR_DATA
TTKHLTCARE,2014-01-09,,,,NO_OUR_DATA
TTKPRESTIG,2014-01-09,347.79,289.83,19.998,MISMATCH
TTL,2014-01-09,26.2,2.55,927.451,MISMATCH
TTML,2014-01-09,7.8,7.8,0.0,OK
TURTLEMINT,2014-01-09,,,,NO_OUR_DATA
TVSELECT,2014-01-09,15.0,15,0.0,OK
TVSHLTD,2014-01-09,,,,NO_OUR_DATA
TVSMOTOR,2014-01-09,66.46,71.85,7.506,MISMATCH
TVSSCS,2014-01-09,,,,NO_OUR_DATA
TVSSRICHAK,2014-01-09,270.3,270.3,0.0,OK
TVTODAY,2014-01-09,120.3,120.3,0.0,OK
TVVISION,2014-01-09,,,,NO_OUR_DATA
TWCGOLDETF,2014-01-09,,,,NO_OUR_DATA
UBL,2014-01-09,765.53,773.2,0.992,OK
UCAL,2014-01-09,,,,NO_OUR_DATA
UCOBANK,2014-01-09,70.84,75.35,5.988,MISMATCH
UDS,2014-01-09,,,,NO_OUR_DATA
UEL,2014-01-09,,,,NO_OUR_DATA
UFBL,2014-01-09,,,,NO_OUR_DATA
UFLEX,2014-01-09,83.32,83.9,0.692,OK
UFO,2014-01-09,,,,NO_OUR_DATA
UGARSUGAR,2014-01-09,9.9,9.9,0.0,OK
UGROCAP,2014-01-09,,,,NO_OUR_DATA
UJJIVANSFB,2014-01-09,,,,NO_OUR_DATA
ULTRACEMCO,2014-01-09,1677.91,1688.55,0.63,OK
ULTRAMAR,2014-01-09,,,,NO_OUR_DATA
UMESLTD,2014-01-09,3.9,3.9,0.0,OK
UMIYA-MRO,2014-01-09,,,,NO_OUR_DATA
UNICHEMLAB,2014-01-09,222.35,222.35,0.0,OK
UNIECOM,2014-01-09,,,,NO_OUR_DATA
UNIENTER,2014-01-09,,,,NO_OUR_DATA
UNIMECH,2014-01-09,,,,NO_OUR_DATA
UNIONBANK,2014-01-09,114.88,125.75,8.645,MISMATCH
UNIONGOLD,2014-01-09,,,,NO_OUR_DATA
UNIPARTS,2014-01-09,,,,NO_OUR_DATA
UNITDSPR,2014-01-09,,,,NO_OUR_DATA
UNITECH,2014-01-09,14.65,14.65,0.0,OK
UNITEDTEA,2014-01-09,227.1,227.1,0.0,OK
UNIVCABLES,2014-01-09,,,,NO_OUR_DATA
UNOMINDA,2014-01-09,,,,NO_OUR_DATA
UPL,2014-01-09,128.3,130.27,1.509,MISMATCH
URBANCO,2014-01-09,,,,NO_OUR_DATA
URJA,2014-01-09,,,,NO_OUR_DATA
USHAMART,2014-01-09,35.31,36.15,2.318,MISMATCH
USK,2014-01-09,,,,NO_OUR_DATA
UTIAMC,2014-01-09,,,,NO_OUR_DATA
UTKARSHBNK,2014-01-09,,,,NO_OUR_DATA
UTLSOLAR,2014-01-09,,,,NO_OUR_DATA
UTTAMSUGAR,2014-01-09,13.2,13.2,0.0,OK
UYFINCORP,2014-01-09,,,,NO_OUR_DATA
V2RETAIL,2014-01-09,,,,NO_OUR_DATA
VADILALIND,2014-01-09,147.55,147.55,0.0,OK
VAIBHAVGBL,2014-01-09,668.06,134.45,396.885,MISMATCH
VAKRANGEE,2014-01-09,44.65,44.65,0.0,OK
VAL30IETF,2014-01-09,,,,NO_OUR_DATA
VALUE,2014-01-09,,,,NO_OUR_DATA
VALUEAXIS,2014-01-09,,,,NO_OUR_DATA
VAML,2014-01-09,,,,NO_OUR_DATA
VARDMNPOLY,2014-01-09,37.0,3.26,1034.969,MISMATCH
VARROC,2014-01-09,,,,NO_OUR_DATA
VASWANI,2014-01-09,,,,NO_OUR_DATA
VBL,2014-01-09,,,,NO_OUR_DATA
VCL,2014-01-09,,,,NO_OUR_DATA
VEDL,2014-01-09,,,,NO_OUR_DATA
VEDPOWER,2014-01-09,,,,NO_OUR_DATA
VEEDOL,2014-01-09,,,,NO_OUR_DATA
VENKEYS,2014-01-09,478.05,318.7,50.0,MISMATCH
VENTIVE,2014-01-09,,,,NO_OUR_DATA
VENUSPIPES,2014-01-09,,,,NO_OUR_DATA
VERANDA,2014-01-09,,,,NO_OUR_DATA
VESUVIUS,2014-01-09,45.28,45.28,0.0,OK
VGL,2014-01-09,,,,NO_OUR_DATA
VGUARD,2014-01-09,468.15,33.44,1299.97,MISMATCH
VHL,2014-01-09,,,,NO_OUR_DATA
VIDHIING,2014-01-09,,,,NO_OUR_DATA
VIDYAWIRES,2014-01-09,,,,NO_OUR_DATA
VIJAYA,2014-01-09,,,,NO_OUR_DATA
VIKASECO,2014-01-09,,,,NO_OUR_DATA
VIKASLIFE,2014-01-09,,,,NO_OUR_DATA
VIKRAMSOLR,2014-01-09,,,,NO_OUR_DATA
VIKRAN,2014-01-09,,,,NO_OUR_DATA
VIMTALABS,2014-01-09,26.95,26.95,0.0,OK
VINATIORGA,2014-01-09,111.72,111.73,0.004,OK
VINCOFE,2014-01-09,,,,NO_OUR_DATA
VINDHYATEL,2014-01-09,,,,NO_OUR_DATA
VINNY,2014-01-09,,,,NO_OUR_DATA
VINYLINDIA,2014-01-09,12.0,12,0.0,OK
VIPIND,2014-01-09,66.05,66.05,0.0,OK
VIPULLTD,2014-01-09,,,,NO_OUR_DATA
VIRINCHI,2014-01-09,,,,NO_OUR_DATA
VISAKAIND,2014-01-09,16.15,16.4,1.535,MISMATCH
VISHNU,2014-01-09,,,,NO_OUR_DATA
VISHWARAJ,2014-01-09,,,,NO_OUR_DATA
VISL,2014-01-09,,,,NO_OUR_DATA
VIVIDHA,2014-01-09,,,,NO_OUR_DATA
VIYASH,2014-01-09,,,,NO_OUR_DATA
VLSFINANCE,2014-01-09,,,,NO_OUR_DATA
VMART,2014-01-09,60.21,60.21,0.004,OK
VMM,2014-01-09,,,,NO_OUR_DATA
VOEPL,2014-01-09,,,,NO_OUR_DATA
VOGL,2014-01-09,,,,NO_OUR_DATA
VOLTAMP,2014-01-09,421.95,421.95,0.0,OK
VOLTAS,2014-01-09,111.13,112.1,0.867,OK
VRAJ,2014-01-09,,,,NO_OUR_DATA
VRLLOG,2014-01-09,,,,NO_OUR_DATA
VSSL,2014-01-09,7.7,5.61,37.255,MISMATCH
VSTIND,2014-01-09,1680.35,152.76,999.993,MISMATCH
VSTL,2014-01-09,,,,NO_OUR_DATA
VSTTILLERS,2014-01-09,715.2,715.2,0.0,OK
VTL,2014-01-09,71.94,76.43,5.873,MISMATCH
WAAREEENER,2014-01-09,,,,NO_OUR_DATA
WAAREEINDO,2014-01-09,,,,NO_OUR_DATA
WAAREERTL,2014-01-09,,,,NO_OUR_DATA
WABAG,2014-01-09,274.38,274.38,0.002,OK
WAKEFIT,2014-01-09,,,,NO_OUR_DATA
WALCHANNAG,2014-01-09,66.4,66.4,0.0,OK
WANBURY,2014-01-09,,,,NO_OUR_DATA
WCIL,2014-01-09,,,,NO_OUR_DATA
WEALTH,2014-01-09,,,,NO_OUR_DATA
WEBELSOLAR,2014-01-09,,,,NO_OUR_DATA
WEIZMANIND,2014-01-09,,,,NO_OUR_DATA
WEL,2014-01-09,,,,NO_OUR_DATA
WELCORP,2014-01-09,52.48,61.55,14.735,MISMATCH
WELENT,2014-01-09,,,,NO_OUR_DATA
WELSPLSOL,2014-01-09,,,,NO_OUR_DATA
WELSPUNLIV,2014-01-09,,,,NO_OUR_DATA
WENDT,2014-01-09,1320.0,1320,0.0,OK
WESTLIFE,2014-01-09,,,,NO_OUR_DATA
WEWORK,2014-01-09,,,,NO_OUR_DATA
WHEELS,2014-01-09,410.48,366.93,11.868,MISMATCH
WHIRLPOOL,2014-01-09,208.97,210.3,0.63,OK
WILLAMAGOR,2014-01-09,45.0,45,0.0,OK
WINDLAS,2014-01-09,,,,NO_OUR_DATA
WINDMACHIN,2014-01-09,20.85,20.85,0.0,OK
WIPL,2014-01-09,,,,NO_OUR_DATA
WIPRO,2014-01-09,90.08,101.42,11.183,MISMATCH
WOCKPHARMA,2014-01-09,416.27,438.15,4.993,MISMATCH
WONDERLA,2014-01-09,,,,NO_OUR_DATA
WORTHPERI,2014-01-09,,,,NO_OUR_DATA
WPIL,2014-01-09,,,,NO_OUR_DATA
WSI,2014-01-09,,,,NO_OUR_DATA
WSTCSTPAPR,2014-01-09,62.7,62.7,0.0,OK
XCHANGING,2014-01-09,15.9,15.9,0.0,OK
XELPMOC,2014-01-09,,,,NO_OUR_DATA
XPROINDIA,2014-01-09,,,,NO_OUR_DATA
XTGLOBAL,2014-01-09,,,,NO_OUR_DATA
YASHO,2014-01-09,,,,NO_OUR_DATA
YATHARTH,2014-01-09,,,,NO_OUR_DATA
YATRA,2014-01-09,,,,NO_OUR_DATA
YESBANK,2014-01-09,70.03,70.03,0.0,OK
YUKEN,2014-01-09,,,,NO_OUR_DATA
ZAGGLE,2014-01-09,,,,NO_OUR_DATA
ZEEL,2014-01-09,280.55,288.75,2.84,MISMATCH
ZEEMEDIA,2014-01-09,14.45,14.57,0.824,OK
ZENITHEXPO,2014-01-09,,,,NO_OUR_DATA
ZENITHSTL,2014-01-09,,,,NO_OUR_DATA
ZENSARTECH,2014-01-09,71.2,82.3,13.482,MISMATCH
ZENTEC,2014-01-09,,,,NO_OUR_DATA
ZFCVINDIA,2014-01-09,,,,NO_OUR_DATA
ZFSTEERING,2014-01-09,,,,NO_OUR_DATA
ZODIACLOTH,2014-01-09,214.95,214.95,0.0,OK
ZOTA,2014-01-09,,,,NO_OUR_DATA
