ticker,ex_date,action_type,stored_ratio,ratio,verdict,expected_gap,observed_gap,already_applied,needs_ratio_write
YESBANK,2017-09-21,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
ZANDUREALT,2007-01-18,BONUS,0.3333333333333333,0.3333333333333333,no_price_data,1.3333333333333333,,False,False
ZEEL,2010-11-11,BONUS,1.0,1.0,no_price_data,2.0,,False,False
ZEEL,2014-03-03,BONUS,21.0,21.0,no_price_data,22.0,,False,False
ZENITHSTL,2010-08-11,BONUS,0.2,0.2,no_price_data,1.2,,False,False
ZENSARTECH,2010-07-21,BONUS,0.8276,0.8276,no_price_data,1.8276,,False,False
ZENSARTECH,2018-09-07,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
ZFCVINDIA,2026-06-24,BONUS,5.0,5.0,no_price_data,6.0,,False,False
ZIMLAB,2022-12-22,BONUS,2.0,2.0,already_adjusted,3.0,0.953037483843171,True,False
ZODIACLOTH,2010-08-23,BONUS,0.5,0.5,no_price_data,1.5,,False,False
ZODIACLOTH,2011-09-27,BONUS,0.5,0.5,no_price_data,1.5,,False,False
ZYDUSLIFE,2006-08-30,BONUS,1.0,1.0,contradicted,2.0,0.49082363473589974,True,False
ZYDUSLIFE,2010-04-05,BONUS,0.5,0.5,no_price_data,1.5,,False,False
ZYDUSLIFE,2015-10-06,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
ZYDUSWELL,2025-09-18,SPLIT,5.0,5.0,no_price_data,5.0,,False,False
ZYLOG,2012-06-29,SPLIT,2.0,2.0,confirmed,2.0,2.07617973908842,False,False
