ticker,gap_pct,action_type,ex_date,ratio,severity
JAYNECOIND,6.4,e=2014-09-11 00,2014-09-11,,critical
DEEPAKNTR,6.4,e=2014-06-20 00,2014-06-20,,critical
SUNDRMFAST,6.4,e=2016-08-10 00,2016-08-10,,critical
WYETH,6.4,e=2007-08-17 00,2007-08-17,,critical
IOLCP,6.4,e=2020-03-18 00,2020-03-18,,critical
NELCO,6.4,e=2007-08-01 00,2007-08-01,,critical
JBMA,6.4,e=2025-01-31 00,2025-01-31,,critical
BODALCHEM,6.4,e=2015-08-20 00,2015-08-20,,critical
VALUEIND,6.4,e=2013-06-12 00,2013-06-12,,critical
GNA,6.4,e=2023-09-01 00,2023-09-01,,critical
ORIENTLTD,6.4,e=2014-09-19 00,2014-09-19,,critical
JAGRAN,6.4,e=2018-06-14 00,2018-06-14,,critical
GREENLAM,6.4,e=2025-03-21 00,2025-03-21,,critical
SUNTV,6.4,e=2016-09-14 00,2016-09-14,,critical
SALORAINTL,6.4,e=2011-07-21 00,2011-07-21,,critical
UJJIVAN,6.3,e=2016-08-02 00,2016-08-02,,critical
BASML,6.3,e=2018-09-14 00,2018-09-14,,critical
SPECTACLE,6.3,e=2015-09-21 00,2015-09-21,,critical
HCC,6.3,e=2009-05-27 00,2009-05-27,,critical
ALMONDZ,6.3,e=2015-09-21 00,2015-09-21,,critical
ABREL,6.3,e=2009-07-10 00,2009-07-10,,critical
VEDL,6.3,e=2008-08-08 00,2008-08-08,,critical
LYKALABS,6.3,e=2008-10-07 00,2008-10-07,,critical
POLARIS,6.3,e=2010-02-04 00,2010-02-04,,critical
JINDALPOLY,6.3,e=2018-09-19 00,2018-09-19,,critical
BVCL,6.3,e=2015-09-15 00,2015-09-15,,critical
NOCIL,6.3,e=2009-07-16 00,2009-07-16,,critical
AARTIDRUGS,6.3,e=2009-07-23 00,2009-07-23,,critical
WENDT,6.3,e=2026-01-28 00,2026-01-28,,critical
SHREERAMA,6.3,e=2016-09-12 00,2016-09-12,,critical
CTE,6.3,e=2008-10-16 00,2008-10-16,,critical
AGRODUTCH,6.3,e=2015-09-24 00,2015-09-24,,critical
NIITLTD,6.3,e=2009-07-17 00,2009-07-17,,critical
PNBGILTS,6.3,e=2017-09-07 00,2017-09-07,,critical
HCL-INSYS,6.3,e=2017-09-07 00,2017-09-07,,critical
ONWARDTEC,6.3,e=2020-07-08 00,2020-07-08,,critical
STEELCITY,6.3,e=2024-09-20 00,2024-09-20,,critical
CUMMINSIND,6.3,e=2024-07-19 00,2024-07-19,,critical
VIPIND,6.3,e=2022-03-08 00,2022-03-08,,critical
SANDESH,6.3,e=2022-02-24 00,2022-02-24,,critical
NUCLEUS,6.3,e=2021-11-25 00,2021-11-25,,critical
IRCTC,6.3,e=2022-08-18 00,2022-08-18,,critical
RKFORGE,6.3,e=2023-01-31 00,2023-01-31,,critical
INDORAMA,6.3,e=2014-07-23 00,2014-07-23,,critical
GALLISPAT,6.3,e=2021-08-23 00,2021-08-23,,critical
HOMEFIRST,6.3,e=2025-05-30 00,2025-05-30,,critical
TNPL,6.3,e=2020-09-09 00,2020-09-09,,critical
NMDC,6.3,e=2026-02-13 00,2026-02-13,,critical
VEDL,6.3,e=2026-04-30 00,2026-04-30,,critical
JAICORPLTD,6.3,e=2014-09-08 00,2014-09-08,,critical
THERMAX,6.3,e=2026-07-03 00,2026-07-03,,critical
ASAL,6.3,e=2012-07-12 00,2012-07-12,,critical
IRB,6.3,e=2012-01-31 00,2012-01-31,,critical
TPLPLASTEH,6.3,e=2020-09-21 00,2020-09-21,,critical
CEMPRO,6.3,e=2021-09-14 00,2021-09-14,,critical
LANDSMILL,6.3,e=2022-09-13 00,2022-09-13,,critical
NEOCORP,6.3,e=2013-09-23 00,2013-09-23,,critical
PRESTIGE,6.3,e=2020-03-19 00,2020-03-19,,critical
KOKUYOCMLN,6.3,e=2013-08-01 00,2013-08-01,,critical
ABREL,6.3,e=2014-07-11 00,2014-07-11,,critical
ADVANIHOTR,6.3,e=2024-03-20 00,2024-03-20,,critical
HEROMOTOCO,6.3,e=2013-09-03 00,2013-09-03,,critical
KOTHARIPET,6.3,e=2013-08-26 00,2013-08-26,,critical
SHYAMTEL,6.3,e=2023-09-21 00,2023-09-21,,critical
CANBK,6.3,e=2016-07-14 00,2016-07-14,,critical
TOKYOPLAST,6.3,e=2023-09-18 00,2023-09-18,,critical
GREENPOWER,6.3,e=2023-08-18 00,2023-08-18,,critical
APTECHT,6.3,e=2023-07-14 00,2023-07-14,,critical
BSOFT,6.3,e=2017-08-10 00,2017-08-10,,critical
NIPPOBATRY,6.3,e=2013-09-18 00,2013-09-18,,critical
SPORTKING,6.3,e=2023-02-10 00,2023-02-10,,critical
CLEDUCATE,6.3,e=2022-12-16 00,2022-12-16,,critical
FARMAXIND,6.3,e=2012-09-20 00,2012-09-20,,critical
FOSECOIND,6.3,e=2012-05-04 00,2012-05-04,,critical
ENIL,6.3,e=2010-08-27 00,2010-08-27,,critical
CELEBRITY,6.3,e=2011-09-22 00,2011-09-22,,critical
SIMBHSUGAR,6.3,e=2006-07-24 00,2006-07-24,,critical
RANKLIN,6.3,e=2011-09-22 00,2011-09-22,,critical
AEGISLOG,6.3,e=2010-06-30 00,2010-06-30,,critical
PANAMAPET,6.3,e=2020-08-31 00,2020-08-31,,critical
PRECOT,6.3,e=2007-07-24 00,2007-07-24,,critical
IFCI,6.3,e=2007-09-10 00,2007-09-10,,critical
NEOCURTHER,6.3,e=2006-09-25 00,2006-09-25,,critical
MICROTECH,6.3,e=2007-09-20 00,2007-09-20,,critical
WSTCSTPAPR,6.3,e=2007-10-26 00,2007-10-26,,critical
HEXAWARE,6.3,e=2015-02-18 00,2015-02-18,,critical
JAMNAAUTO,6.3,e=2020-03-18 00,2020-03-18,,critical
SUNDRMFAST,6.3,e=2008-06-20 00,2008-06-20,,critical
TIRUMALCHM,6.3,e=2008-07-04 00,2008-07-04,,critical
TFCILTD,6.3,e=2006-08-11 00,2006-08-11,,critical
ASTEC,6.3,e=2019-07-18 00,2019-07-18,,critical
SPORTKING,6.3,e=2024-09-13 00,2024-09-13,,critical
TTKPRESTIG,6.3,e=2008-07-15 00,2008-07-15,,critical
VTL,6.3,e=2011-03-29 00,2011-03-29,,critical
ARVIND,6.3,e=2015-05-28 00,2015-05-28,,critical
GESHIP,6.3,e=2008-02-05 00,2008-02-05,,critical
GRANULES,6.2,e=2016-02-08 00,2016-02-08,,critical
MOTHERSON,6.2,e=2018-10-30 00,2018-10-30,,critical
ASPINWALL,6.2,e=2024-07-18 00,2024-07-18,,critical
NHPC,6.2,e=2020-02-17 00,2020-02-17,,critical
TVSMOTOR,6.2,e=2014-05-02 00,2014-05-02,,critical
TRIDENT,6.2,e=2008-09-16 00,2008-09-16,,critical
CHENNPETRO,6.2,e=2008-08-22 00,2008-08-22,,critical
UCOBANK,6.2,e=2019-06-19 00,2019-06-19,,critical
NGIL,6.2,e=2024-05-30 00,2024-05-30,,critical
TANTIACONS,6.2,e=2008-09-15 00,2008-09-15,,critical
JINDALPOLY,6.2,e=2016-09-19 00,2016-09-19,,critical
ALPHAGEO,6.2,e=2019-09-19 00,2019-09-19,,critical
MRPL,6.2,e=2009-08-06 00,2009-08-06,,critical
KCP,6.2,e=2023-08-10 00,2023-08-10,,critical
NAVA,6.2,e=2015-08-20 00,2015-08-20,,critical
JINDALSAW,6.2,e=2016-08-25 00,2016-08-25,,critical
TATACHEM,6.2,e=2008-07-18 00,2008-07-18,,critical
JKTYRE,6.2,e=2013-08-01 00,2013-08-01,,critical
MPSLTD,6.2,e=2025-08-13 00,2025-08-13,,critical
NIPPOBATRY,6.2,e=2010-07-15 00,2010-07-15,,critical
HBLENGINE,6.2,e=2015-09-21 00,2015-09-21,,critical
PDSL,6.2,e=2023-11-15 00,2023-11-15,,critical
JINDALPHOT,6.2,e=2018-09-21 00,2018-09-21,,critical
OMAXAUTO,6.2,e=2008-09-18 00,2008-09-18,,critical
MOKSH,6.2,e=2024-12-20 00,2024-12-20,,critical
GRANULES,6.2,e=2020-03-19 00,2020-03-19,,critical
SUJANAUNI,6.2,e=2009-02-24 00,2009-02-24,,critical
INVENTURE,6.2,e=2020-12-16 00,2020-12-16,,critical
GUFICBIO,6.2,e=2008-12-11 00,2008-12-11,,critical
TATAINVEST,6.2,e=2025-06-10 00,2025-06-10,,critical
63MOONS,6.2,e=2020-12-01 00,2020-12-01,,critical
NATNLSTEEL,6.2,e=2006-07-20 00,2006-07-20,,critical
TANLA,6.2,e=2025-01-27 00,2025-01-27,,critical
UNIVASTU,6.2,e=2020-09-21 00,2020-09-21,,critical
ASIL,6.2,e=2008-08-05 00,2008-08-05,,critical
ICIL,6.2,e=2016-11-11 00,2016-11-11,,critical
RELCAPITAL,6.2,e=2009-06-30 00,2009-06-30,,critical
GOKEX,6.2,e=2020-09-17 00,2020-09-17,,critical
BHARATRAS,6.2,e=2020-09-16 00,2020-09-16,,critical
INDIACEM,6.2,e=2011-08-16 00,2011-08-16,,critical
ISMTLTD,6.2,e=2009-04-08 00,2009-04-08,,critical
VIVIDHA,6.2,e=2020-12-21 00,2020-12-21,,critical
JASH,6.2,e=2020-03-18 00,2020-03-18,,critical
BBTC,6.2,e=2020-07-16 00,2020-07-16,,critical
TFCILTD,6.2,e=2009-09-09 00,2009-09-09,,critical
IOC,6.2,e=2021-02-09 00,2021-02-09,,critical
ICIL,6.2,e=2016-11-11 00,2016-11-11,,critical
SAMBHAAV,6.2,e=2007-06-25 00,2007-06-25,,critical
MOIL,6.2,e=2021-12-30 00,2021-12-30,,critical
ALCHEMIST,6.2,e=2007-03-08 00,2007-03-08,,critical
MINDTREE,6.2,e=2021-10-21 00,2021-10-21,,critical
EMBDL,6.2,e=2021-09-23 00,2021-09-23,,critical
MAITHANALL,6.2,e=2024-09-20 00,2024-09-20,,critical
TEXINFRA,6.2,e=2024-09-20 00,2024-09-20,,critical
SHAHALLOYS,6.2,e=2009-09-08 00,2009-09-08,,critical
BONGAIREFN,6.2,e=2006-08-21 00,2006-08-21,,critical
TNPL,6.2,e=2009-08-28 00,2009-08-28,,critical
LFIC,6.2,e=2017-07-20 00,2017-07-20,,critical
GNA,6.2,e=2021-09-09 00,2021-09-09,,critical
EDELWEISS,6.2,e=2019-02-04 00,2019-02-04,,critical
BASF,6.2,e=2024-07-26 00,2024-07-26,,critical
SRSLTD,6.2,e=2013-08-06 00,2013-08-06,,critical
JDORGOCHEM,6.2,e=2010-09-16 00,2010-09-16,,critical
3IINFOTECH,6.2,e=2013-09-12 00,2013-09-12,,critical
TODAYS,6.2,e=2012-11-21 00,2012-11-21,,critical
HESTERBIO,6.2,e=2026-07-14 00,2026-07-14,,critical
LAKPRE,6.2,e=2013-09-18 00,2013-09-18,,critical
OILCOUNTUB,6.2,e=2013-05-23 00,2013-05-23,,critical
INFOMEDIA,6.2,e=2014-09-22 00,2014-09-22,,critical
EMBDL,6.2,e=2011-04-21 00,2011-04-21,,critical
WSI,6.2,e=2011-09-13 00,2011-09-13,,critical
WHEELS,6.2,e=2012-03-20 00,2012-03-20,,critical
KOLTEPATIL,6.2,e=2013-11-07 00,2013-11-07,,critical
VSTIND,6.2,e=2026-07-10 00,2026-07-10,,critical
GOLDIAM,6.2,e=2013-02-25 00,2013-02-25,,critical
ADOR,6.2,e=2013-07-16 00,2013-07-16,,critical
CHENNPETRO,6.2,e=2006-08-16 00,2006-08-16,,critical
NAGREEKCAP,6.1,e=2010-09-17 00,2010-09-17,,critical
GESHIP,6.1,e=2012-02-22 00,2012-02-22,,critical
SONATSOFTW,6.1,e=2014-08-01 00,2014-08-01,,critical
RUCHISOYA,6.1,e=2007-10-29 00,2007-10-29,,critical
GLOBALVECT,6.1,e=2017-09-19 00,2017-09-19,,critical
APTECHT,6.1,e=2014-05-19 00,2014-05-19,,critical
RECLTD,6.1,e=2019-03-11 00,2019-03-11,,critical
PGEL,6.1,e=2015-09-16 00,2015-09-16,,critical
KOTARISUG,6.1,e=2019-07-30 00,2019-07-30,,critical
RUCHIRA,6.1,e=2019-09-17 00,2019-09-17,,critical
PRECWIRE,6.1,e=2023-08-28 00,2023-08-28,,critical
USHAMART,6.1,e=2018-09-07 00,2018-09-07,,critical
ASHIMASYN,6.1,e=2017-08-03 00,2017-08-03,,critical
ACE,6.1,e=2011-02-11 00,2011-02-11,,critical
SICAL,6.1,e=2018-09-11 00,2018-09-11,,critical
PRADIP,6.1,e=2013-09-12 00,2013-09-12,,critical
MUKANDLTD,6.1,e=2017-07-13 00,2017-07-13,,critical
INDUSTOWER,6.1,e=2015-08-03 00,2015-08-03,,critical
UNOMINDA,6.1,e=2016-02-11 00,2016-02-11,,critical
ALPHAGEO,6.1,e=2020-03-16 00,2020-03-16,,critical
ORBTEXP,6.1,e=2024-02-13 00,2024-02-13,,critical
NRC,6.1,e=2012-09-06 00,2012-09-06,,critical
MONTECARLO,6.1,e=2024-09-13 00,2024-09-13,,critical
MANUGRAPH,6.1,e=2007-02-20 00,2007-02-20,,critical
PNBGILTS,6.1,e=2021-02-11 00,2021-02-11,,critical
VALUEIND,6.1,e=2011-06-14 00,2011-06-14,,critical
BASML,6.1,e=2015-09-18 00,2015-09-18,,critical
NIPPOBATRY,6.1,e=2008-06-06 00,2008-06-06,,critical
JYOTISTRUC,6.1,e=2025-02-10 00,2025-02-10,,critical
PFS,6.1,e=2019-09-20 00,2019-09-20,,critical
SUPREMEINF,6.1,e=2008-06-20 00,2008-06-20,,critical
GMBREW,6.1,e=2024-05-24 00,2024-05-24,,critical
KABRAEXTRU,6.1,e=2020-03-18 00,2020-03-18,,critical
HARIOMPIPE,6.1,e=2025-09-23 00,2025-09-23,,critical
AICHAMP,6.1,e=2007-08-21 00,2007-08-21,,critical
PANCARBON,6.1,e=2011-07-14 00,2011-07-14,,critical
BEML,6.1,e=2025-02-14 00,2025-02-14,,critical
APLLTD,6.1,e=2023-07-28 00,2023-07-28,,critical
MANUGRAPH,6.1,e=2007-08-30 00,2007-08-30,,critical
NEWGEN,6.1,e=2025-07-18 00,2025-07-18,,critical
ALPSINDUS,6.1,e=2017-08-07 00,2017-08-07,,critical
ZAGGLE,6.1,e=2024-09-17 00,2024-09-17,,critical
FSL,6.1,e=2009-07-20 00,2009-07-20,,critical
TITAN,6.1,e=2025-07-08 00,2025-07-08,,critical
DVL,6.1,e=2015-08-03 00,2015-08-03,,critical
JSWINFRA,6.1,e=2024-07-19 00,2024-07-19,,critical
STERTOOLS,6.1,e=2014-08-13 00,2014-08-13,,critical
BALAMINES,6.1,e=2010-11-18 00,2010-11-18,,critical
GANDHITUBE,6.1,e=2024-08-05 00,2024-08-05,,critical
INDNIPPON,6.1,e=2008-08-14 00,2008-08-14,,critical
BALPHARMA,6.1,e=2025-09-18 00,2025-09-18,,critical
CENTEXT,6.1,e=2015-08-28 00,2015-08-28,,critical
CRESTANI,6.1,e=2007-08-13 00,2007-08-13,,critical
LAKSHMIEFL,6.1,e=2009-03-23 00,2009-03-23,,critical
GALLANTT,6.1,e=2007-09-18 00,2007-09-18,,critical
SAREGAMA,6.1,e=2025-02-14 00,2025-02-14,,critical
PTC,6.1,e=2020-09-14 00,2020-09-14,,critical
BLISSGVS,6.1,e=2023-07-12 00,2023-07-12,,critical
NIITLTD,6.1,e=2013-06-20 00,2013-06-20,,critical
GICHSGFIN,6.1,e=2007-07-19 00,2007-07-19,,critical
COALINDIA,6.1,e=2022-11-15 00,2022-11-15,,critical
SWANCORP,6.1,e=2014-02-03 00,2014-02-03,,critical
RBL,6.1,e=2020-02-03 00,2020-02-03,,critical
LLOYDSENGG,6.1,e=2025-04-28 00,2025-04-28,,critical
SIMBHALS,6.1,e=2018-09-18 00,2018-09-18,,critical
BAJAJHCARE,6.1,e=2023-09-22 00,2023-09-22,,critical
PRATIBHA,6.1,e=2017-09-20 00,2017-09-20,,critical
OMINFRAL,6.1,e=2015-09-23 00,2015-09-23,,critical
SIL,6.1,e=2009-08-07 00,2009-08-07,,critical
CGCL,6.1,e=2020-07-23 00,2020-07-23,,critical
CYBERTECH,6.1,e=2018-09-19 00,2018-09-19,,critical
VGUARD,6.1,e=2016-08-30 00,2016-08-30,,critical
GLOBALVECT,6.1,e=2011-09-20 00,2011-09-20,,critical
FMGOETZE,6.1,e=2011-04-26 00,2011-04-26,,critical
TTKPRESTIG,6.1,e=2016-07-28 00,2016-07-28,,critical
KKCL,6.1,e=2014-05-20 00,2014-05-20,,critical
EMPEESUG,6.1,e=2011-12-19 00,2011-12-19,,critical
GHCL,6.0,e=2012-09-06 00,2012-09-06,,critical
KITEX,6.0,e=2018-07-19 00,2018-07-19,,critical
INVENTURE,6.0,e=2013-09-18 00,2013-09-18,,critical
RSSOFTWARE,6.0,e=2018-07-18 00,2018-07-18,,critical
AHLUCONT,6.0,e=2024-09-20 00,2024-09-20,,critical
SONACOMS,6.0,e=2023-02-06 00,2023-02-06,,critical
KEI,6.0,e=2025-01-27 00,2025-01-27,,critical
RUCHINFRA,6.0,e=2013-08-23 00,2013-08-23,,critical
MARATHON,6.0,e=2019-09-17 00,2019-09-17,,critical
NTPC,6.0,e=2015-03-20 00,2015-03-20,,critical
SIMPLEXCAS,6.0,e=2012-09-25 00,2012-09-25,,critical
STEL,6.0,e=2022-09-21 00,2022-09-21,,critical
DABUR,6.0,e=2007-01-25 00,2007-01-25,,critical
JINDALPOLY,6.0,e=2015-09-18 00,2015-09-18,,critical
MAYURUNIQ,6.0,e=2014-03-28 00,2014-03-28,,critical
VIKASHMET,6.0,e=2011-09-21 00,2011-09-21,,critical
TIMKEN,6.0,e=2014-11-20 00,2014-11-20,,critical
JTEKTINDIA,6.0,e=2017-08-14 00,2017-08-14,,critical
BHARATFORG,6.0,e=2017-02-16 00,2017-02-16,,critical
DATAMATICS,6.0,e=2007-03-28 00,2007-03-28,,critical
PRECWIRE,6.0,e=2014-02-26 00,2014-02-26,,critical
BATAINDIA,6.0,e=2009-05-07 00,2009-05-07,,critical
SHIVAMAUTO,6.0,e=2007-08-23 00,2007-08-23,,critical
SONATSOFTW,6.0,e=2008-12-26 00,2008-12-26,,critical
ZENITHEXPO,6.0,e=2020-09-21 00,2020-09-21,,critical
GOACARBON,6.0,e=2015-06-29 00,2015-06-29,,critical
SWELECTES,6.0,e=2012-07-17 00,2012-07-17,,critical
GMMPFAUDLR,6.0,e=2022-07-11 00,2022-07-11,,critical
SWARAJENG,6.0,e=2022-06-30 00,2022-06-30,,critical
KICL,6.0,e=2016-08-09 00,2016-08-09,,critical
INDIANCARD,6.0,e=2022-07-07 00,2022-07-07,,critical
PRESSMN,6.0,e=2014-08-27 00,2014-08-27,,critical
LAKSHMIFIN,6.0,e=2010-09-14 00,2010-09-14,,critical
ABB,6.0,e=2010-05-03 00,2010-05-03,,critical
KANANIIND,6.0,e=2018-09-19 00,2018-09-19,,critical
INDSWFTLAB,6.0,e=2013-09-24 00,2013-09-24,,critical
ORIENTHOT,6.0,e=2026-07-23 00,2026-07-23,,critical
IFBIND,6.0,e=2024-07-22 00,2024-07-22,,critical
TATASTLBSL,6.0,e=2021-07-29 00,2021-07-29,,critical
COFORGE,6.0,e=2011-06-22 00,2011-06-22,,critical
SWELECTES,6.0,e=2012-07-17 00,2012-07-17,,critical
SOLARINDS,6.0,e=2024-07-04 00,2024-07-04,,critical
INDRAMEDCO,6.0,e=2008-08-28 00,2008-08-28,,critical
IRIS,6.0,e=2022-08-17 00,2022-08-17,,critical
FINPIPE,6.0,e=2008-08-06 00,2008-08-06,,critical
TVTODAY,6.0,e=2024-09-11 00,2024-09-11,,critical
SANCO,6.0,e=2017-09-20 00,2017-09-20,,critical
DIAMINESQ,6.0,e=2024-07-25 00,2024-07-25,,critical
SMSPHARMA,6.0,e=2015-12-17 00,2015-12-17,,critical
FINPIPE,6.0,e=2006-06-13 00,2006-06-13,,critical
AVANTEL,6.0,e=2026-06-12 00,2026-06-12,,critical
NARMADA,6.0,e=2026-07-31 00,2026-07-31,,critical
SMARTLINK,6.0,e=2012-07-09 00,2012-07-09,,critical
CRISIL,6.0,e=2022-05-06 00,2022-05-06,,critical
SWELECTES,6.0,e=2012-07-17 00,2012-07-17,,critical
SHYAMCENT,6.0,e=2022-09-26 00,2022-09-26,,critical
ITDC,6.0,e=2017-09-21 00,2017-09-21,,critical
APCOTEXIND,6.0,e=2021-02-11 00,2021-02-11,,critical
JPPOWER,6.0,e=2013-06-27 00,2013-06-27,,critical
PRITHVI,6.0,e=2006-09-21 00,2006-09-21,,critical
HINDUJAFO,6.0,e=2011-07-11 00,2011-07-11,,critical
QUESS,6.0,e=2025-04-15 00,2025-04-15,,critical
CHESLINTEX,6.0,e=2011-07-13 00,2011-07-13,,critical
AGRODUTCH,6.0,e=2010-09-23 00,2010-09-23,,critical
UNIONBANK,6.0,e=2025-07-25 00,2025-07-25,,critical
CHEMFALKAL,6.0,e=2008-04-24 00,2008-04-24,,critical
PNBGILTS,6.0,e=2013-05-23 00,2013-05-23,,critical
RADAAN,6.0,e=2010-09-23 00,2010-09-23,,critical
SHAREINDIA,6.0,e=2021-02-16 00,2021-02-16,,critical
OLECTRA,6.0,e=2016-09-22 00,2016-09-22,,critical
DWARKESH,6.0,e=2009-03-17 00,2009-03-17,,critical
HOCL,6.0,e=2016-09-20 00,2016-09-20,,critical
PRAJIND,6.0,e=2010-01-28 00,2010-01-28,,critical
RAMKY,6.0,e=2015-09-22 00,2015-09-22,,critical
ENTEGRA,6.0,e=2010-09-21 00,2010-09-21,,critical
NMDC,6.0,e=2021-12-14 00,2021-12-14,,critical
STERTOOLS,6.0,e=2010-02-22 00,2010-02-22,,critical
USHAMART,6.0,e=2007-07-12 00,2007-07-12,,critical
AGIIL,5.9,e=2024-09-20 00,2024-09-20,,critical
BPL,5.9,e=2011-07-18 00,2011-07-18,,critical
UNIPLY,5.9,e=2007-09-18 00,2007-09-18,,critical
BALRAMCHIN,5.9,e=2013-07-22 00,2013-07-22,,critical
UTIAMC,5.9,e=2024-07-18 00,2024-07-18,,critical
ZOTA,5.9,e=2022-09-19 00,2022-09-19,,critical
KCP,5.9,e=2008-08-07 00,2008-08-07,,critical
IEX,5.9,e=2024-07-29 00,2024-07-29,,critical
SASKEN,5.9,e=2019-07-04 00,2019-07-04,,critical
MUNJALSHOW,5.9,e=2008-07-17 00,2008-07-17,,critical
GAYAHWS,5.9,e=2023-09-22 00,2023-09-22,,critical
ALKALI,5.9,e=2021-08-12 00,2021-08-12,,critical
LAOPALA,5.9,e=2008-09-16 00,2008-09-16,,critical
SELMCL,5.9,e=2018-09-18 00,2018-09-18,,critical
RPGLIFE,5.9,e=2019-07-22 00,2019-07-22,,critical
RADIANTCMS,5.9,e=2023-09-04 00,2023-09-04,,critical
APTECHT,5.9,e=2011-07-20 00,2011-07-20,,critical
PTC,5.9,e=2025-08-01 00,2025-08-01,,critical
NAHARPOLY,5.9,e=2008-09-18 00,2008-09-18,,critical
BEPL,5.9,e=2011-09-21 00,2011-09-21,,critical
LAOPALA,5.9,e=2011-07-19 00,2011-07-19,,critical
UTTAMSUGAR,5.9,e=2018-08-09 00,2018-08-09,,critical
SUJANAUNI,5.9,e=2012-09-17 00,2012-09-17,,critical
PENINLAND,5.9,e=2018-07-26 00,2018-07-26,,critical
IIFL,5.9,e=2009-07-08 00,2009-07-08,,critical
SHK,5.9,e=2023-08-03 00,2023-08-03,,critical
NECLIFE,5.9,e=2014-08-21 00,2014-08-21,,critical
SHOPERSTOP,5.9,e=2018-07-19 00,2018-07-19,,critical
GLOBALVECT,5.9,e=2020-12-23 00,2020-12-23,,critical
ANTELOPUS,5.9,e=2008-10-16 00,2008-10-16,,critical
POLYPLEX,5.9,e=2018-06-07 00,2018-06-07,,critical
KEYFINSERV,5.9,e=2007-09-21 00,2007-09-21,,critical
MASTEK,5.9,e=2014-07-04 00,2014-07-04,,critical
GEODESIC,5.9,e=2009-02-16 00,2009-02-16,,critical
CASTROLIND,5.9,e=2025-03-18 00,2025-03-18,,critical
ANIKINDS,5.9,e=2011-09-26 00,2011-09-26,,critical
PARAPRINT,5.9,e=2012-09-17 00,2012-09-17,,critical
AMLSTEEL,5.9,e=2010-09-22 00,2010-09-22,,critical
CAMS,5.9,e=2021-08-27 00,2021-08-27,,critical
RBL,5.9,e=2022-06-20 00,2022-06-20,,critical
COMPINFO,5.9,e=2016-09-15 00,2016-09-15,,critical
NMDC,5.9,e=2019-03-22 00,2019-03-22,,critical
LTFOODS,5.9,e=2008-08-14 00,2008-08-14,,critical
63MOONS,5.9,e=2010-02-09 00,2010-02-09,,critical
PRAKASH,5.9,e=2020-09-21 00,2020-09-21,,critical
SCI,5.9,e=2007-04-03 00,2007-04-03,,critical
GHCL,5.9,e=2009-12-22 00,2009-12-22,,critical
HAVELLS,5.9,e=2021-01-28 00,2021-01-28,,critical
PANORAMUNI,5.9,e=2014-09-19 00,2014-09-19,,critical
VAISHALI,5.9,e=2020-09-22 00,2020-09-22,,critical
SIRPAPER,5.9,e=2011-09-22 00,2011-09-22,,critical
POWERGRID,5.9,e=2020-03-16 00,2020-03-16,,critical
GRANULES,5.9,e=2014-08-20 00,2014-08-20,,critical
VALECHAENG,5.9,e=2012-09-07 00,2012-09-07,,critical
RELAXO,5.9,e=2014-09-10 00,2014-09-10,,critical
SPENCERS,5.9,e=2024-08-13 00,2024-08-13,,critical
ANTGRAPHIC,5.9,e=2016-09-12 00,2016-09-12,,critical
PRECWIRE,5.9,e=2022-12-22 00,2022-12-22,,critical
JBFIND,5.9,e=2009-09-16 00,2009-09-16,,critical
VEEDOL,5.9,e=2020-08-20 00,2020-08-20,,critical
TNPL,5.9,e=2010-08-27 00,2010-08-27,,critical
VISAKAIND,5.9,e=2012-06-28 00,2012-06-28,,critical
SBBJ,5.9,e=2012-03-26 00,2012-03-26,,critical
PERIATEA,5.9,e=2013-07-30 00,2013-07-30,,critical
BEARDSELL,5.9,e=2016-03-22 00,2016-03-22,,critical
GEOJITFSL,5.9,e=2016-03-28 00,2016-03-28,,critical
TORNTPOWER,5.9,e=2020-02-18 00,2020-02-18,,critical
TATAMTRDVR,5.9,e=2013-07-30 00,2013-07-30,,critical
KANORICHEM,5.9,e=2013-07-26 00,2013-07-26,,critical
ANDHRAPAP,5.9,e=2024-09-11 00,2024-09-11,,critical
GDL,5.9,e=2013-10-29 00,2013-10-29,,critical
JSWHL,5.9,e=2016-06-24 00,2016-06-24,,critical
TIMKEN,5.9,e=2013-11-20 00,2013-11-20,,critical
KNRCON,5.9,e=2016-12-13 00,2016-12-13,,critical
NCC,5.9,e=2014-07-08 00,2014-07-08,,critical
SREEL,5.9,e=2020-09-21 00,2020-09-21,,critical
VARDHACRLC,5.9,e=2016-08-25 00,2016-08-25,,critical
SECURCRED,5.9,e=2022-11-30 00,2022-11-30,,critical
TGBHOTELS,5.9,e=2009-09-17 00,2009-09-17,,critical
MUKANDLTD,5.9,e=2015-07-30 00,2015-07-30,,critical
GREENLAM,5.9,e=2022-02-10 00,2022-02-10,,critical
SUPERHOUSE,5.9,e=2017-09-13 00,2017-09-13,,critical
TIL,5.9,e=2009-07-20 00,2009-07-20,,critical
AUTOIND,5.9,e=2007-03-08 00,2007-03-08,,critical
ORIENTELEC,5.9,e=2024-02-13 00,2024-02-13,,critical
SFL,5.9,e=2017-07-12 00,2017-07-12,,critical
ORIENTBANK,5.9,e=2007-06-06 00,2007-06-06,,critical
MCLEODRUSS,5.9,e=2009-07-17 00,2009-07-17,,critical
APOLLOPIPE,5.9,e=2021-12-02 00,2021-12-02,,critical
GULPOLY,5.9,e=2024-09-12 00,2024-09-12,,critical
BFINVEST,5.9,e=2020-09-28 00,2020-09-28,,critical
